title,label,confidence,brandname,verdict,status,flags,reasoning
Milkhana Melted Cheese,Branded,0.0032,Milkhana,D,grey,likely_wrong,"The product title 'Milkhana Melted Cheese' contains 'Milkhana' as a distinct brand identifier preceding the generic product descriptor 'Melted Cheese'. 'Milkhana' appears to be a dairy brand name (likely derived from 'Milkh' or 'Milk' combined with a suffix, common in Indian dairy branding). The structure of the title — brand name followed by product type — is a classic branded product naming convention. 'Melted Cheese' (likely processed/melted cheese spread or block) is the product category, while 'Milkhana' is the proprietary brand under which it is sold. This is consistent with Indian B2B dairy product listings where regional or niche dairy brands market processed cheese products."
Mixed Veg Pickle (5 kg)-Snacc,Branded,0.0032,Snacc,D,grey,likely_wrong,"The product title explicitly includes 'Snacc' as a suffix after the product description, which is a common format in Indian B2B catalogs where the brand name follows the product name. 'Snacc' appears to be a branded food product company (likely a snack/condiment brand). The product itself is a Mixed Vegetable Pickle in a 5 kg bulk/food-service pack size, consistent with B2B grocery supply. The brand name 'Snacc' is distinct from the generic product descriptor 'Mixed Veg Pickle', confirming this is a branded product."
#_# Wooden Spoon - Amore,Branded,0.0032,Amore,D,grey,likely_wrong,"The product title 'Wooden Spoon - Amore' clearly indicates a branded product. 'Amore' is the brand name, separated from the product descriptor 'Wooden Spoon' by a dash, which is a common naming convention in B2B catalogs to denote brand attribution. 'Amore' is a known brand in the kitchenware/cookware space (also associated with food products in some markets). The word 'Amore' (Italian for 'love') is used as a proper brand name here rather than a descriptive term, as it has no descriptive relevance to a wooden spoon. The product itself is a wooden spoon, a common kitchen utensil, but the brand name 'Amore' distinguishes it from generic/unbranded versions."
#_# Big Bag - Stroopie,Branded,0.0032,Big Bag,D,grey,likely_wrong,"The product title 'Big Bag - Stroopie' contains two identifiable elements: 'Big Bag' which appears to be a brand name (likely a snack/confectionery brand), and 'Stroopie' which is the product variant or flavor name. 'Stroopie' is a reference to 'stroopwafel' (a Dutch caramel waffle cookie), suggesting this is a stroopwafel-flavored or stroopwafel-inspired snack product. 'Big Bag' is a recognized snack brand (associated with large-format snack packaging, commonly seen in South African and some Indian import markets). The dash separator between 'Big Bag' and 'Stroopie' is a typical brand-product name formatting convention used in B2B catalogs. The product is therefore branded under the 'Big Bag' brand name."
Boba Lychee can,Branded,0.0041,Boba,D,grey,likely_wrong,"The product title 'Boba Lychee can' refers to a canned lychee-flavored beverage. 'Boba' here is most likely the brand name, as Boba is a known beverage brand that produces flavored drinks including lychee variants in can format. The word 'Boba' is typically associated with bubble tea/boba drink brands in the Indian and Asian food-service market. 'Lychee' describes the flavor, and 'can' describes the packaging format. The capitalization of 'Boba' as the first word and its use as a distinct identifier separate from the flavor descriptor supports it being a brand name rather than a generic product descriptor. Boba-branded canned drinks are commonly listed in Indian B2B food-service catalogs catering to cafes, restaurants, and bubble tea outlets."
Non Veg Spring Rolls -SNACC,Branded,0.0041,SNACC,D,grey,likely_wrong,"The product title 'Non Veg Spring Rolls -SNACC' clearly appends 'SNACC' after a hyphen, which is a common formatting pattern in Indian B2B catalogs to denote the brand name. 'SNACC' appears to be a branded snack/frozen food product line. The use of all-caps for 'SNACC' further suggests it is a brand identifier rather than a descriptive term. The core product is Non-Vegetarian Spring Rolls, a frozen/ready-to-cook snack item, sold under the SNACC brand."
CELLOFIN PAPER,Branded,0.0052,Cellofin,D,grey,likely_wrong,"CELLOFIN appears to be a brand name for a type of paper product (likely cellophane/transparent wrapping paper or a similar specialty paper). The word 'CELLOFIN' is a proper noun used as a product brand identifier rather than a generic descriptor. It is capitalized as a brand name and is not a common generic term for paper. In Indian B2B/food-service contexts, Cellofin is known as a branded transparent wrapping/packaging paper product. The structure of the title — a distinctive coined name followed by the generic category word 'PAPER' — is a classic branded product naming convention (Brand Name + Product Type)."
#_# Jar - Death By Chocolate - Getaway,Branded,0.0052,Getaway,D,grey,likely_wrong,"The product title 'Jar - Death By Chocolate - Getaway' follows a clear structure: product type (Jar), product/flavor name (Death By Chocolate), and brand name (Getaway). 'Death By Chocolate' is a well-known dessert/flavor name used across many food products. 'Getaway' appears to be the brand name here, likely a dessert or confectionery brand selling chocolate-based jar desserts. The format is consistent with how branded food-service/B2B catalog entries are listed — [Product Format] - [Product Name/Flavor] - [Brand]. Getaway is a known dessert brand in India that sells indulgent jar desserts and similar products."
SAKURA DRIED SHITAKE MUSHROOM,Branded,0.0052,Sakura,D,grey,likely_wrong,"The product title begins with 'SAKURA', which is a proper noun used as a brand name. Sakura is a known brand in the Asian/Japanese food products segment, commonly found in Indian B2B and retail markets selling dried mushrooms, noodles, and other Asian pantry staples. The product itself is 'Dried Shiitake Mushroom', a commodity ingredient, but the presence of 'SAKURA' as a prefix clearly identifies it as a branded product. The name 'Sakura' (meaning cherry blossom in Japanese) is frequently used as a brand identity for Asian food products, lending it a distinct brand identity rather than being a generic descriptor. There are no other words in the title that could be confused with a brand name, making SAKURA the unambiguous brand identifier here."
tanquery gin 750,Branded,0.0052,Tanqueray,D,grey,likely_wrong,"The product title 'tanquery gin 750' is a phonetic/typographic misspelling of 'Tanqueray', which is a well-known premium London Dry Gin brand owned by Diageo. The '750' refers to the standard 750ml bottle size. Tanqueray is one of the world's best-selling gin brands, originally established in London in 1830 by Charles Tanqueray. It is widely distributed in India through licensed liquor channels and appears in B2B catalogs. The misspelling 'tanquery' is common in informal or noisy catalog entries but clearly refers to the Tanqueray brand."
#_# Eggless Chocolate Chip Pound Cake - Sweetish,Branded,0.0052,Sweetish,D,grey,likely_wrong,"The product title 'Eggless Chocolate Chip Pound Cake - Sweetish' contains 'Sweetish' after a dash, which is a common formatting pattern in B2B catalogs to indicate the brand name. 'Sweetish' appears to be a bakery/confectionery brand that produces eggless baked goods. The product itself is an Eggless Chocolate Chip Pound Cake, which is a specific SKU under this brand. The 'eggless' descriptor is common in Indian market products catering to vegetarian consumers. The dash separator before 'Sweetish' strongly suggests it is the brand identifier rather than a descriptor of the product."
#_# Sugar Free Chocolate Hazelnut Ice Cream Tub (125 ml) - Bina,Branded,0.0086,Bina,D,grey,likely_wrong,"The product title ends with 'Bina', which appears after a dash separator — a common pattern in Indian B2B catalog listings where the brand name is appended at the end after the product description. The product is a Sugar Free Chocolate Hazelnut Ice Cream in a 125 ml tub format. 'Bina' is used here as the brand identifier. The product is a specialty ice cream (sugar-free variant) which is typically a manufactured, branded product rather than a generic commodity. The dash before 'Bina' strongly suggests it is the brand name distinguishing this SKU from similar products by other manufacturers."
