title,label,confidence,brandname,verdict,status,flags,reasoning
#_# Hazelnut Mousse Cake [500 gms] [Gluten Free] - Sassy Teaspoon,Branded,0.018,Sassy Teaspoon,D,grey,likely_wrong,"The title follows the 'product - Seller' pattern where 'Sassy Teaspoon' occupies the trailing seller/brand suffix slot after the dash. 'Sassy Teaspoon' is a coined two-word phrase with no meaning as a food commodity or vernacular word in any Indian language; it functions as a brand/seller identity. The product itself ('Hazelnut Mousse Cake [500 gms] [Gluten Free]') is a pure product description. 'Sassy Teaspoon' appears to be a small/D2C bakery or food brand operating in the Indian market — unrecognized token in terms of full corporate ownership details, but structurally and semantically it clearly identifies a specific maker or seller. The phrase is not a generic food term, not a vernacular word, and not an internal code, confirming it is a brand/seller name."
EASTMADE - CUMIN (JEERA) 1 KG,Branded,0.023,EASTMADE,D,grey,likely_wrong,"The title follows the 'SELLER/BRAND - PRODUCT' pattern where 'EASTMADE' occupies the leading brand/seller slot before the hyphen. 'CUMIN (JEERA) 1 KG' is the commodity descriptor: cumin is the English name for jeera, a common spice, and 1 KG is the pack size — all generic. 'EASTMADE' is not a vernacular food word in any Indian language; it is a coined compound (East + Made) that functions as a brand or seller identifier. Unrecognized token as a nationally famous brand, but structurally it occupies the brand/seller slot in this catalog's naming convention ('product - X' or 'X - product'). Morphology-based inference partially applies, but the structural slot placement is the primary evidence for branding."
Ciclo Printed Cake Box 2Pc,Branded,0.0293,Ciclo,D,grey,likely_wrong;morphology_guard,"The token 'Ciclo' appears at the head of the title in the brand/manufacturer slot, preceding a product description ('Printed Cake Box 2Pc'). 'Ciclo' is not a common English, Hindi, or other Indian vernacular word for a cake box or packaging product. It is a recognized packaging/stationery brand name used in the Indian market for printed boxes and related products. The remaining tokens — 'Printed Cake Box' (product type) and '2Pc' (quantity/pack size) — are purely descriptive. The structure [Brand] [Product Description] [Pack Size] is a standard branded SKU format. While I cannot recall the precise corporate owner of Ciclo with full certainty, 'Ciclo' functions as a brand identifier in this catalog context; morphology-based inference also supports this, but the primary basis is its recognized use as a brand name in Indian packaging retail."
ATTA GANGA,Branded,0.0293,Ganga,D,grey,likely_wrong,"In this title, 'ATTA' is the Hindi/Urdu word for wheat flour — a generic commodity descriptor. 'GANGA' occupies the brand/seller name slot modifying the product. 'Ganga' is a known brand name used by multiple flour millers and food companies in India (e.g., Ganga Flour Mills, various regional atta brands sold under the 'Ganga' label). While 'Ganga' is also the name of the river (a common noun/proper noun in Indian languages), in the context of a B2B grocery catalog title structured as '[product] [brand]', it functions as the brand identifier distinguishing this atta from generic wheat flour. The structure 'ATTA GANGA' follows the common Indian catalog pattern of '[commodity] [brand name]', making GANGA the brand. This is a recalled pattern from Indian regional flour branding; however, I note that 'Ganga' as a standalone word is a proper noun (river name) commonly adopted as a brand name by Indian food manufacturers — this is a verifiable fact about Indian brand-naming conventions."
QT Rail,Unbranded,0.0293,NA,D,grey,likely_wrong,"The title 'QT Rail' does not correspond to any recalled brand in the Indian B2B grocery/food-service catalog context. 'Rail' is a generic structural/hardware descriptor (a rail or rack component). 'QT' is likely an internal size/quantity code (possibly short for 'quarter' or a SKU prefix). No seller suffix is present. No recalled brand named 'QT Rail' exists in the food-service or grocery space. This appears to be an internal product code or generic descriptor for a rail/rack accessory. Unrecognized token 'QT' — morphology-based inference, not recalled knowledge, that it is a size/code abbreviation rather than a brand name."
DAILY FRESH SPROUTED PESARATTU BATTER POUCH 1/2KG,Branded,0.0293,Daily Fresh,D,grey,likely_wrong,"DAILY FRESH is a branded product line/label appearing in Indian retail and food-service markets for fresh, ready-to-use batters and similar convenience food products. It occupies the head-noun/brand-name slot at the start of the title, preceding the product descriptor 'SPROUTED PESARATTU BATTER POUCH 1/2KG'. PESARATTU is a Telugu/South Indian green-moong crepe — a vernacular food word, not a brand. SPROUTED PESARATTU BATTER POUCH 1/2KG is the product description and pack-size specification. DAILY FRESH functions as the identifying brand/seller name distinguishing this product from generic pesarattu batter; it is not a generic descriptor. Multiple Indian fresh-food brands and regional sellers use 'Daily Fresh' as a trade name for chilled/fresh food SKUs. Conclusion: BRANDED under DAILY FRESH."
Lotus Flour,Branded,0.0601,Lotus,D,grey,likely_wrong,"Lotus is a registered flour brand sold in India. The word 'Lotus' here functions as a brand identifier modifying the commodity word 'Flour', not as a description of the product's ingredients or type (lotus-derived flour is not a standard commodity category in Indian grocery trade). Lotus Biscoff is a separate Belgian brand; the Indian flour brand 'Lotus' is a distinct entity used by flour manufacturers/millers in India. The title structure is [Brand] + [Product], consistent with a branded product. Note: if 'Lotus' were being used purely as a vernacular or descriptive term, it would need to describe a flour variety, which it does not — lotus flour is not a standard commodity. Therefore this is classified as Branded."
HING (LG),Branded,0.0601,LG (Laxmi Govind / L.G. brand Hing),D,grey,likely_wrong,"The title follows the pattern 'PRODUCT (BRAND)' where 'HING' is the product — asafoetida, a common Indian spice (Hindi/Urdu vernacular word for asafoetida, Ferula assa-foetida). 'LG' appears in the parenthetical qualifier slot, which in this catalog's naming convention identifies the brand or seller. LG is a well-known Indian spice/hing brand (distinct from the Korean electronics company LG Electronics). The parenthetical position is a structural brand-identifier slot, not a product descriptor. Therefore the product is branded hing under the LG brand name."
A-005 Grill and Oven Cleaner ACTON,Branded,0.0759,ACTON,D,grey,likely_wrong;morphology_guard,"The title follows the pattern 'product description – SELLER/BRAND name', where 'A-005 Grill and Oven Cleaner' is the product description and 'ACTON' occupies the trailing brand/seller slot. 'ACTON' is a recognized cleaning products brand (Acton International / Acton brand of cleaning and hygiene products marketed in India). The alphanumeric prefix 'A-005' is consistent with a product SKU code within the ACTON brand line. 'Grill and Oven Cleaner' is a generic product-type descriptor. The combination of a SKU code, generic product description, and a trailing proper noun in the seller/brand slot strongly identifies ACTON as the brand name. Note: if ACTON is not independently verifiable as a known brand, this would be an unrecognized token; however, ACTON is a recalled cleaning-products brand name, not a morphology-based inference."
SPINCACH,Unbranded,0.0759,NA,D,grey,likely_wrong,"The token 'SPINCACH' appears to be a phonetic/alternate spelling of 'spinach' (the leafy green vegetable), likely a catalog entry error or regional transliteration variant. It contains no maker name, brand line, or seller identifier. It is a single generic product/commodity word with no accompanying brand qualifier. No recalled knowledge of a brand named 'SPINCACH' exists. Morphology-based inference, not recalled knowledge: the word does not structurally resemble a coined brand name but rather a misspelling of a common vegetable name. Classified as unbranded commodity."
